GeneSymbol,LFC.ave,regulatory.function,matrix.family,Chromosome,Coverage,Direction,Top10,ori,catogory,Group,Male_biased,Female_biased
MYO1D,-0.569999993,none,,27,25,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
MYO1D,-0.860000014,none,,27,107,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYO1E,0.689999998,none,,10,13,1up_FW_H_mtof,,FW_H_mtof,mtof,FW,1,0
MYO1E,0.725000024,none,,10,90,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
MYO1E,-0.50999999,none,,10,10,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
MYO1E,-0.639999986,none,,10,21,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
MYO1E,-0.625,none,,10,25,2dw_SD_H_mtof,,SD_H_mtof,mtof,SD,0,1
MYO1F,-0.650000006,none,,28,12,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
MYO1F,-0.720000029,none,,28,22,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
MYO1F,-0.86,none,,28,68,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYO1F,-0.839999974,none,,28,51,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYO1H,0.670000017,none,,15,15,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
MYO1H,0.659999997,none,,15,21,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
MYO1H,-0.800000012,none,,15,30,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
MYO1H,-0.84,none,,15,56,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYO3A,-0.620000005,none,,2,30,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
MYO3A,-0.675000012,none,,2,12,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
MYO3A,-0.87,none,,2,72,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYO3A,-0.879999995,none,,2,407,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYO3B,-0.75999999,none,,7,28,2dw_FW_H_mtof,Top10.dw,FW_H_mtof,mtof,FW,0,1
MYO3B,-0.670000017,none,,7,29,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
MYO3B,-0.764999986,none,,7,12,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
MYO3B,-0.680000007,none,,7,16,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
MYO3B,-0.91,none,,7,372,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYO3B,-0.910000026,none,,7,350,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYO5A,-0.649999976,none,,10,64,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
MYO5B,0.594999999,none,,Z,12,1up_FW_H_mtof,,FW_H_mtof,mtof,FW,1,0
MYO5B,0.74000001,none,,Z,82,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
MYO5B,0.779999971,none,,Z,11,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
MYO5B,0.639999986,none,,Z,34,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
MYO5C,0.610000014,none,,10,19,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
MYO5C,0.816666663,none,,10,72,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
MYO5C,-0.625,none,,10,21,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
MYO5C,-0.870000005,none,,10,26,2dw_SDT_H_mtof,Top10.dw,SDT_H_mtof,mtof,SDT,0,1
MYO5C,-0.875,none,,10,254,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYO5C,-0.870000005,none,,10,554,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYO5C,-1.099999965,none,,10,15,2dw_SD_H_mtof,Top10.dw,SD_H_mtof,mtof,SD,0,1
MYO6,0.665000022,TF,transcription cofactor,3,36,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
MYO6,-0.675000012,TF,transcription cofactor,3,28,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
MYO6,-0.529999971,TF,transcription cofactor,3,10,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
MYO7A,0.600000024,none,,1,24,1up_FW_H_mtof,,FW_H_mtof,mtof,FW,1,0
MYO7A,-0.89,none,,1,33,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYO7A,-0.86500001,none,,1,408,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYO7A,-0.629999995,none,,1,12,2dw_SD_H_mtof,,SD_H_mtof,mtof,SD,0,1
MYO7B,0.730000019,none,,9,11,1up_FW_H_mtof,,FW_H_mtof,mtof,FW,1,0
MYO7B,-0.89,none,,9,797,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYO7B,-0.894999981,none,,9,733,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYO7B,-0.75,none,,9,13,2dw_SD_H_mtof,,SD_H_mtof,mtof,SD,0,1
MYO9A,0.620000005,none,,10,14,1up_FW_H_mtof,,FW_H_mtof,mtof,FW,1,0
MYO9A,-0.545000017,none,,10,13,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
MYO9B,0.725000024,none,,28,100,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
MYO9B,-0.569999993,none,,28,12,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
MYO9B,-0.550000012,none,,28,64,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
MYO9B,-0.660000026,none,,28,71,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
MYOCD,-0.86,TF,transcription cofactor,18,74,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYOCD,-0.860000014,TF,transcription cofactor,18,55,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYOD1,-0.89,TF,V$MYOD,5,14,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYOD1,-0.889999986,TF,V$MYOD,5,13,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYOF,0.589999974,none,,6,11,1up_FW_H_mtof,,FW_H_mtof,mtof,FW,1,0
MYOF,-0.620000005,none,,6,257,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
MYOF,-0.730000019,none,,6,32,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
MYOF,-0.709999979,none,,6,38,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
MYOF,-0.8825,none,,6,529,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYOF,-0.870000005,none,,6,494,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYOG,-0.819999993,TF,V$MYOD,26,10,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYOM1,0.699999988,none,,2,13,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
MYOM1,-0.725000024,none,,2,50,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
MYOM1,-0.89,none,,2,425,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYOM1,-0.884999991,none,,2,351,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYOM2,0.620000005,none,,3,24,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
MYOM2,0.790000021,none,,3,46,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
MYOM2,0.689999998,none,,3,14,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
MYOM2,-0.88,none,,3,282,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYOM2,-0.899999976,none,,3,314,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYOM2,-0.720000029,none,,3,33,2dw_SD_H_mtof,,SD_H_mtof,mtof,SD,0,1
MYOM3,0.699999988,none,,23,12,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
MYOM3,-0.88,none,,23,250,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYOM3,-0.879999995,none,,23,224,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYOT,0.579999983,none,,13,10,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
MYOT,-0.74000001,none,,13,13,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
MYOT,-0.689999998,none,,13,19,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
MYOT,-0.89,none,,13,124,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYOT,-0.879999995,none,,13,92,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYOZ1,-0.89,none,,6,88,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYOZ1,-0.889999986,none,,6,81,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYOZ2,0.629999995,none,,4,11,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
MYOZ2,-0.89,none,,4,133,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYOZ2,-0.910000026,none,,4,131,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYOZ3,-0.92,none,,13,20,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYOZ3,-0.870000005,none,,13,18,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYPN,0.61500001,none,,6,23,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
MYPN,0.774999976,none,,6,16,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
MYPN,0.905000001,none,,6,17,1up_SDT_H_mtof,Top10.up,SDT_H_mtof,mtof,SDT,1,0
MYPN,-0.894,none,,6,286,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYPN,-0.884999991,none,,6,275,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYRF,0.75,NA,NA,5,41,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
MYRF,0.960000018,NA,NA,5,308,1up_SDT_H_mtof,Top10.up,SDT_H_mtof,mtof,SDT,1,0
MYRF,0.709999979,NA,NA,5,11,1up_SD_H_mtof,,SD_H_mtof,mtof,SD,1,0
MYRF,-0.569999993,NA,NA,5,19,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
MYRF,-0.88,NA,NA,5,18,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYRF,-0.889999986,NA,NA,5,22,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYRFL,0.589999974,none,,1A,17,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
MYRFL,0.769999981,none,,1A,19,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
MYRFL,1.110000014,none,,1A,14,1up_SDT_H_mtof,Top10.up,SDT_H_mtof,mtof,SDT,1,0
MYRFL,-0.895,none,,1A,328,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYRFL,-0.889999986,none,,1A,125,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYRIP,-0.699999988,none,,2,54,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
MYRIP,-0.689999998,none,,2,23,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
MYRIP,-0.846,none,,2,69,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYRIP,-0.860000014,none,,2,78,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYRIP,-0.605000019,none,,2,76,2dw_SD_H_mtof,,SD_H_mtof,mtof,SD,0,1
MYSM1,0.699999988,none,,8,25,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
MYSM1,-0.540000021,none,,8,19,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
MYSM1,-1.049999952,none,,8,53,2dw_SDT_H_mtof,Top10.dw,SDT_H_mtof,mtof,SDT,0,1
MYSM1,-0.879999996,none,,8,15,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYT1,-0.540000021,TF,V$MYT1,20,36,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
MYT1,-0.779999971,TF,V$MYT1,20,13,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
MYT1,-0.689999998,TF,V$MYT1,20,10,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
MYT1L,-0.764999986,TF,V$MYT1,3,20,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
MYT1L,-0.660000026,TF,V$MYT1,3,16,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
MYT1L,-0.84,TF,V$MYT1,3,17,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MYT1L,-0.839999974,TF,V$MYT1,3,10,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MYZAP,0.629999995,none,,10,11,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
MYZAP,-0.639999986,none,,10,11,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
MYZAP,-0.540000021,none,,10,11,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
MYZAP,-0.850000024,none,,10,79,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
MZT1,-0.829999983,none,,1,19,2dw_SDT_H_mtof,Top10.dw,SDT_H_mtof,mtof,SDT,0,1
MZT1,-0.9,none,,1,29,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
MZT1,-0.869999975,none,,1,31,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
N4BP1,-0.560000002,none,,11,12,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
N4BP1,-0.9,none,,11,63,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
N4BP1,-0.909999997,none,,11,67,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
N4BP2,0.735000015,none,,4,28,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
N4BP2,-0.540000021,none,,4,23,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
N4BP2,-0.634999991,none,,4,32,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
N4BP2,-0.879999995,none,,4,237,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
N4BP2L1,-0.5,none,,1,11,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
N4BP2L1,-0.9,none,,1,52,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
N4BP2L1,-0.899999976,none,,1,34,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
N4BP2L2,-0.895,none,,1,48,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
N4BP2L2,-0.859999994,none,,1,45,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
N6AMT1,0.704999984,none,,1,18,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
N6AMT1,-0.555000007,none,,1,21,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
N6AMT1,-0.639999986,none,,1,38,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
N6AMT2,-0.9175,none,,1,32,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
N6AMT2,-0.889999986,none,,1,47,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
NAA15,-0.709999979,TF,transcription cofactor,4,41,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
NAA15,-0.689999998,TF,transcription cofactor,4,18,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
NAA16,0.670000017,none,,1,19,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
NAA16,-0.504999995,none,,1,10,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
NAA16,-0.87,none,,1,26,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
NAA20,0.715000004,none,,8,20,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
NAA20,-0.764999986,none,,8,49,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
NAA25,-0.689999998,none,,15,32,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
NAA30,0.83,none,,5,11,1up_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,1,0
NAA30,0.829999983,none,,5,13,1up_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,1,0
NAA35,0.660000026,none,,Z,241,1up_FW_H_mtof,,FW_H_mtof,mtof,FW,1,0
NAA35,0.769999981,none,,Z,576,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
NAA35,0.99000001,none,,Z,495,1up_LD_H_mtof,Top10.up,LD_H_mtof,mtof,LD,1,0
NAA35,0.75,none,,Z,367,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
NAA35,0.930000007,none,,Z,493,1up_SD_H_mtof,,SD_H_mtof,mtof,SD,1,0
NAA38,-0.86,none,,1A,41,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
NAA38,-0.889999986,none,,1A,45,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
NAA50,-0.655000001,none,,1,33,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
NAA50,-0.665000022,none,,1,17,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
NAA60,0.89,none,,14,14,1up_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,1,0
NAAA,-0.885,none,,4,36,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
NAALAD2,0.689999998,none,,1,20,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
NAALAD2,-0.99000001,none,,1,17,2dw_LD_H_mtof,Top10.dw,LD_H_mtof,mtof,LD,0,1
NAALAD2,-0.88,none,,1,255,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
NAALAD2,-0.889999986,none,,1,241,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
NAALADL2,-0.519999981,none,,9,20,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
NAALADL2,-0.819999993,none,,9,11,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
NAALADL2,-0.89,none,,9,165,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
NAALADL2,-0.866666655,none,,9,155,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
NAB1,-0.649999976,TF,transcription cofactor,7,14,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
NAB1,-0.839999974,TF,transcription cofactor,7,14,2dw_CB_H_mtof,Top10.dw,CB_H_mtof,mtof,CB,0,1
NABP1,-0.649999976,none,,7,36,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
NABP1,-0.715000004,none,,7,56,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
NABP1,-0.84,none,,7,40,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
NABP1,-0.879999995,none,,7,44,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
NACC2,0.569999993,none,,17,34,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
NACC2,0.965,none,,17,20,1up_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,1,0
NADK,-0.594999999,none,,21,15,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
NADK,-0.905,none,,21,36,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
NADK,-0.910000026,none,,21,44,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
NADK2,0.639999986,none,,Z,14,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
NADK2,0.764999986,none,,Z,61,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
NADK2,0.655000001,none,,Z,30,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
NADK2,0.754999995,none,,Z,77,1up_SD_H_mtof,,SD_H_mtof,mtof,SD,1,0
NADSYN1,0.75,none,,5,152,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
NADSYN1,-0.629999995,none,,5,11,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
NADSYN1,-0.639999986,none,,5,20,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
NAE1,0.839999974,none,,11,67,1up_LD_H_mtof,,LD_H_mtof,mtof,LD,1,0
NAE1,-0.949999988,none,,11,25,2dw_CB_H_mtof,Top10.dw,CB_H_mtof,mtof,CB,0,1
NAE1,-0.699999988,none,,11,64,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
NAF1,-0.850000024,none,,4,21,2dw_SDT_H_mtof,Top10.dw,SDT_H_mtof,mtof,SDT,0,1
NAF1,-0.88,none,,4,46,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
NAF1,-0.879999995,none,,4,40,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
NAGA,0.639999986,none,,1A,10,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
NAGA,-0.86,none,,1A,70,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
NAGA,-0.879999995,none,,1A,58,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
NAGLU,-0.769999981,none,,27,28,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
NAGLU,-0.85,none,,27,12,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
NAGLU,-0.800000012,none,,27,16,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
NAGPA,0.660000026,none,,14,14,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
NAGPA,-0.88,none,,14,27,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
NAGPA,-0.909999997,none,,14,26,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
NALCN,-0.680000007,none,,1,19,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
NALCN,-0.519999981,none,,1,21,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
NALCN,-0.689999998,none,,1,112,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
NAMPT,-0.600000024,none,,1A,11,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
NAMPT,-0.569999993,none,,1A,11,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
NAMPT,-0.660000026,none,,1A,13,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
NAMPT,-0.670000017,none,,1A,11,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
NAMPT,-0.87,none,,1A,56,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
NANOG,-0.89,TF,V$HOXF,1,37,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
NANOG,-0.859999984,TF,V$HOXF,1,39,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
NANP,-0.88,none,,3,42,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
NANP,-0.899999976,none,,3,12,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
NANS,0.600000024,none,,Z,15,1up_FW_H_mtof,,FW_H_mtof,mtof,FW,1,0
NANS,0.584999979,none,,Z,68,1up_CB_H_mtof,,CB_H_mtof,mtof,CB,1,0
NANS,0.920000017,none,,Z,94,1up_LD_H_mtof,Top10.up,LD_H_mtof,mtof,LD,1,0
NANS,0.75999999,none,,Z,65,1up_SD_H_mtof,,SD_H_mtof,mtof,SD,1,0
NAP1L1,-0.610000014,none,,1A,13,2dw_FW_H_mtof,,FW_H_mtof,mtof,FW,0,1
NAP1L1,-0.720000029,none,,1A,27,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
NAP1L4,-0.576666653,none,,5,11,2dw_CB_H_mtof,,CB_H_mtof,mtof,CB,0,1
NAP1L4,-0.639999986,none,,5,11,2dw_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,0,1
NAP1L4,-0.825,none,,5,33,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
NAPB,-0.649999976,none,,3,22,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
NAPEPLD,-0.87,none,,1A,58,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
NAPEPLD,-0.875,none,,1A,63,2dw_SDtoNS_H_mtof,,SDtoNS_H_mtof,mtof,SDtoNS,0,1
NAPRT,-0.86,none,,2,24,2dw_LDtoNS_H_mtof,,LDtoNS_H_mtof,mtof,LDtoNS,0,1
NAPRT1,0.745000005,NA,NA,2,14,1up_SDT_H_mtof,,SDT_H_mtof,mtof,SDT,1,0
NAPRT1,-0.850000024,NA,NA,2,10,2dw_LD_H_mtof,,LD_H_mtof,mtof,LD,0,1
